Customer_ID,Name,Age,Gender,Email,Phone,Country,Signup_Date,Purchase_Amount
56e7d095-f08c-4da4-a947-5fa7f171cf1d,Nancy Martinez,64.0,Male,ataylor@graham-montgomery.biz,520-580-5336x413,USA,04/09/2021,3479.97
d5b07867-9d72-463b-8912-0414824102bc,Holly Morris,,Male,xroberts@rivera.org,220-428-7384,India,07/21/2020,2947.77
78078a7c-bf20-41d9-82d4-cc0365834948,Richard Adams,20.0,Female,hardydawn@hotmail.com,690.041.4327x7890,U.S.,06/24/2024,1757.67
c07af017-bb5d-42c4-8c4a-50262503494d,Brian Rodgers,,M,jrichardson@hotmail.com,001-780-859-7718,India,11/01/2023,3789.55
cc0178bb-aa5a-4260-9f21-9a5aed55f725,Donna Sampson,70.0,M,sergiowheeler@yahoo.com,+1-538-590-9512x576,United States,07/01/2021,3464.82
ef88c625-d5d5-4644-a8df-aea164189e24,Whitney Torres,,Male,ecarlson@hodges.biz,617-276-1359x7899,India,01/12/2021,434.76
717d5ba7-d0f1-4c81-bc7d-e90812f7f4bd,Alexandra Brown,,,lisagarcia@yahoo.com,892.692.8808x26015,,06/09/2020,2611.3
c6781fdf-dbd2-4bc3-be99-da02a043515d,Richard White,25.0,,ahuerta@navarro.com,201-030-4973x4208,IN,09/15/2021,2743.86
6957f9c9-67a7-4705-b252-bb416aa3d7d9,Charles Jordan,,Male,laurascott@yahoo.com,974-448-2260,,09/08/2022,3876.5
fe398f4a-3d5f-484f-9323-3e2bbe2f572a,Joshua White,76.0,M,kimhughes@hotmail.com,(095)611-9688,IN,05/04/2023,2658.05
c72a286f-717b-48c0-a679-e1d5b9082a69,Claire Williams,78.0,Male,kimgarcia@ochoa-gonzalez.org,+1-042-732-1187x750,,03/31/2023,223.71
e4e9ea66-add4-4582-a19a-1ca1d9e42694,Mr. Andrew Sharp,,Male,bradshawsara@gmail.com,+1-327-609-9260x631,India,07/26/2021,2543.34
7feea85e-3243-468c-a517-32c7bd12c1a9,Karen Ramos,,Female,drakebrittany@hotmail.com,+1-030-873-8660x98687,India,05/02/2020,2926.24
ccf4313d-27a5-42de-9b12-909bec9505b8,Robert Chapman,46.0,,robertbaker@goodwin.com,690-761-4205,USA,03/26/2023,4278.1
f6dd6a92-176d-4339-b796-4d0ae906f5b5,Elizabeth Smith,35.0,,stacywiggins@hotmail.com,+1-985-238-2070x5601,United States,11/26/2022,2611.47
ee92140c-f55d-4216-8910-f81be1714c0a,James Hartman,57.0,Female,jasonstone@gmail.com,231-713-1390x8572,India,04/04/2024,4217.91
9305789b-9ed9-4f55-97bc-8b8d2670baa1,John Page,37.0,M,evansalexis@carrillo-hawkins.com,171.930.6277x44051,U.S.,07/22/2024,3905.13
bff55d61-4e3e-4292-8763-c1c190ee85e7,Robert Campbell,,M,carrie26@thomas-martinez.com,001-268-909-0725x387,,07/30/2021,2796.55
b57d04ba-7f00-4188-958a-4309905cd9f9,Kelly Mata,66.0,F,vangchris@smith-johnson.info,0723805752,India,07/10/2024,2177.82
19f76b12-6ad2-46f8-a0c7-5d92b66ceb4c,Michelle Patel,,,cbrown@hotmail.com,(787)525-3007x41360,USA,09/16/2021,2919.19
378e89b7-4fd8-4681-ac21-63d9d802d63a,Megan David,26.0,M,walterconley@banks.com,(030)761-6493,USA,03/13/2022,4805.28
0162bc2c-f746-4515-bb08-83670d59bab8,Michele Pope,66.0,F,marycox@rice-oneal.net,663.447.0826x289,USA,10/08/2023,4205.59
55405bce-0537-46eb-9a20-d9f8fcd8d5af,Krista Hall,,Male,sanchezandrew@gmail.com,+1-059-487-8560x4959,IN,09/13/2020,610.27
ff83a651-f520-40ff-bfe3-a7983f30af33,Christopher Weber,,Male,ubell@hotmail.com,897-874-3931x7495,USA,10/20/2021,1222.55
dfed9267-3374-4009-8ad0-54354d0416ea,Luis Rios,26.0,,westtammy@yahoo.com,(184)381-2701,USA,03/03/2024,2519.62
d64e011a-e58f-4c9b-be84-c8201be698df,Ronald Williams,,,qarnold@zhang-schroeder.com,+1-635-400-2556x311,IN,10/06/2020,2123.2
e6d75ca8-7d00-4e38-824b-66062510d8f5,Tanya Watson,,Male,haleycoleman@taylor.com,625.786.7621,IN,05/10/2023,4616.43
37127951-38a4-4d16-90a6-d056d55bb1de,Jorge Beck,,M,goldenheather@gmail.com,(518)653-6062x54861,,03/08/2023,1994.81
be46de7e-166d-4ed4-98be-1bd722deb526,Hannah Simpson,23.0,M,wthomas@yahoo.com,166.249.6284x18356,,06/21/2023,465.84
e174add5-8aed-45d2-b78e-68bbdc400a38,Jacob Woods,52.0,M,dgordon@hotmail.com,314.268.4645x12266,IN,02/02/2025,4243.59
7862703e-c3db-4e99-a5da-eeb08f32ca9c,Dr. Linda Wilson DDS,73.0,,bakerkaitlyn@yahoo.com,594.723.7278x79197,India,10/10/2020,2914.25
cee72245-e30d-42a4-9da4-1b2b81724753,Patrick Taylor,,F,natalie81@joseph.com,(019)745-6107x8116,India,02/13/2022,594.53
bb462d7f-b3fc-4aca-a0b2-b2d625e6eb97,Michael Bradley,,M,howardchristian@hotmail.com,857.525.9258x95481,USA,09/09/2022,1284.97
b8c0fd9b-72fb-47e3-8554-c3ad6a4561f3,Jennifer Ball,75.0,F,robinsonronnie@castaneda.net,+1-697-131-3633x3339,,06/21/2023,4977.21
495dbe18-a281-40bd-8de6-8a5dd9379c9a,Allison Waters,,Male,mary56@hotmail.com,+1-127-831-4657,United States,05/08/2020,2107.68
cb50b562-f171-48a7-95fd-8bbb1ab95233,Tyler Perez,,,wrodriguez@smith-boyd.biz,+1-706-760-5928x590,USA,12/11/2024,494.93
f7199572-e99e-406b-949b-e1adec5ab3ea,Michelle Bond,55.0,M,shepherdcarol@yahoo.com,8695487998,United States,04/16/2020,2323.51
05946387-f0d5-41c8-b0d3-70c996f9fd25,Mr. Douglas Velez,,Male,walter11@hotmail.com,465-404-9168x500,,01/10/2021,4890.44
d018814b-b61c-43c1-8c1b-401334bb998c,Melissa Gardner,34.0,M,rwalker@anderson.com,4870831564,U.S.,07/16/2021,4074.83
f1413416-8588-4b46-8a4d-c7c45a69288d,Brenda Patterson,36.0,F,reginald64@khan.com,546-369-9409x264,U.S.,05/17/2021,1028.51
47468068-2853-4022-9a64-c3ed369ace7a,Dawn Combs,55.0,,eric82@yahoo.com,587-715-3951,,07/05/2022,1406.29
ce6e9397-f766-47da-a503-acd95cbcfdfb,John Cox,38.0,F,colleen55@pennington.com,890-878-6820x0531,IN,10/16/2021,1054.78
fd076faa-bca1-43b6-a9db-45922810f310,Katherine Herrera,29.0,F,bradfordbrian@hotmail.com,434.960.7820x79359,India,07/14/2020,2527.58
5ea942e2-d1e7-4a7e-bc76-2ee8e9c5e9e7,Jade Wood,,Female,denisefleming@mayer.biz,(349)350-6319,United States,10/09/2024,4596.11
c207e57f-f654-4e2f-a3d9-6d71320af1e8,Jennifer Barnes,,F,kent62@murphy.com,535.828.5288,United States,04/15/2021,3964.43
0434d4b8-397e-4ff6-a96e-9180af8de336,David Hamilton,18.0,F,hhunt@wiley.com,773.454.4750x588,,06/25/2022,4931.53
c8ba8f69-ec45-4ff7-b25f-2ee3bb761625,Christian Townsend,,F,carriemendez@gmail.com,498.358.5397,USA,02/05/2023,642.44
5b925d83-ad43-4ae1-8392-cbcac6f6fc6d,Jackson Baker,,Female,michael90@thornton-smith.net,294-137-2559x62333,IN,01/19/2024,324.63
a6f4277a-d56f-4176-b0e8-86e080a1a46c,Erica Nichols,,M,jaimerobinson@huerta-olson.com,510-097-9274,USA,10/06/2021,4486.16
8d7eaead-98f9-4b93-860a-55540965d864,Justin Garcia,,Male,grantgomez@hotmail.com,001-174-686-5175x47506,USA,12/02/2023,2518.74
cd934690-6dbd-4446-a095-1ad694ee1154,Dawn Horton,69.0,M,abigailayers@gmail.com,6592546894,IN,02/29/2024,3658.57
3aa5abde-b88d-40d6-8d0f-7512d571b47e,Mark Adams,76.0,F,sara38@hotmail.com,766.468.1577x410,,11/13/2024,1433.0
54c50aa2-1705-48ad-ae75-2e7b267ea3c2,Christopher Cummings,,M,ronald91@moore.com,+1-417-317-2108x8515,USA,07/19/2020,4041.21
45e63e2a-2208-44ac-96ea-4a9029c34f1e,Ms. Cheryl Coleman MD,,Male,matthew93@gmail.com,031-463-0776,IN,04/02/2020,2480.18
b67e1678-2f4b-42da-a5a4-c2464a69cc99,Joshua Jones,50.0,Female,williamsmackenzie@hardy-davis.com,033.233.2700,,05/04/2023,3299.82
a0290d37-df80-483c-bcc8-ec7b0eb40a67,Joshua Herrera,66.0,Female,chelseagutierrez@gomez-kim.com,(167)836-2653,IN,04/20/2023,3357.27
6ae26bec-1430-4d11-873a-25c8afc2fbd0,Timothy Hurley,31.0,Female,chadhoover@kelly-smith.com,135-310-0668x382,,11/04/2023,3066.52
bd6bc89d-62de-4ad6-b248-b42974d46880,Kyle Wright,27.0,F,estanley@yahoo.com,(636)816-3543x07972,India,04/08/2021,1822.53
a7bb24f2-a4ad-4918-95a6-30c6ce8c9885,Melissa Williams,37.0,M,carolinenguyen@gmail.com,524-112-6746,United States,10/16/2021,2658.19
159b42d7-cb2d-45d9-a05a-66b2f815ea29,Carmen Zimmerman,,F,edwardsthomas@yahoo.com,001-081-689-2896,USA,05/20/2021,2988.24
0c7397d6-daf3-4587-8796-e7a7e1d89d21,Steven Davis,41.0,M,john54@hotmail.com,431-454-6298,India,06/16/2021,2679.5
880f9d68-36b2-4657-bdbe-c29971b78505,Jean Berry,,F,alexandria36@wallace-wu.com,418-621-3147x4577,U.S.,07/18/2021,1753.51
b6b40e99-1a0e-4c7e-85bd-793b68f6eb51,Jacob Shields,36.0,M,wclarke@hotmail.com,001-612-521-2593x10879,USA,01/23/2021,4967.6
50882d77-d367-4c4c-897d-2f48779af7e5,Jennifer Combs,,Male,eelliott@yahoo.com,(519)182-6913,United States,06/20/2023,4847.16
6ac31109-dc26-468d-8480-29100c5d7f59,Jon Barton,,F,shieldsbobby@gmail.com,989.767.8262,,10/06/2024,2673.57
8f85bd7d-1202-4054-949e-49a597d4fc9b,Jill Cruz,29.0,Female,upayne@hotmail.com,(753)569-5709,India,10/14/2022,3464.92
e95b8681-5594-4dd4-aede-9b11e2c0b62e,Jordan Adams,67.0,F,zbaker@brown-garcia.net,977.063.8488x894,United States,04/30/2021,2662.45
8992dae2-e7f7-4c5e-9fc6-b558ffa4c643,Angela Price,,Male,lori88@willis.com,001-094-451-7958x78978,India,03/27/2020,702.35
9f4f06e8-aae3-4a3e-bb9f-22cd6ca02b2d,Joseph Long,,F,nguyentracy@jones.info,(200)098-2891x66478,U.S.,08/06/2020,4086.61
f78a21ee-1e88-4320-84db-e4f52628d8af,Michael Webb,,Female,hallrobert@rodgers-stephens.com,001-814-181-5037x386,USA,02/20/2024,20.48
aa7d28e0-2fe0-45be-879d-50d2907a01b1,Eric Turner,,F,daniellewarren@koch-johnson.com,(684)983-1277x1570,India,01/24/2021,1192.88
e5012114-e2d8-446a-8e89-e04401e4e319,Dawn Cobb,75.0,F,carol84@galloway.biz,272.041.0167,India,02/09/2022,3091.2
8a374c04-85a0-4880-8242-8d2686850619,Vickie Hayes,78.0,M,michellehampton@cobb.com,+1-460-211-3589x617,USA,04/15/2023,3568.43
e900d38a-4fa7-4c59-ab91-23a4b8b3151b,David Rodriguez,80.0,F,johnny07@gmail.com,972-941-3814x193,United States,06/24/2021,3814.54
bfdebd7f-e159-4262-97c0-2c9864c6fa02,John Baker,27.0,M,corey70@hotmail.com,067-900-7626x4200,United States,03/03/2022,2066.16
9bdc98e8-efbd-4932-a365-afea14cef054,Cody Lewis,,M,gsims@johnson.net,212.702.5899x859,,05/06/2020,550.01
8039813e-ca79-4296-a95c-8a858c1f147d,Christina Schwartz,26.0,Female,johnsondawn@hotmail.com,593-271-8733,,07/31/2024,1070.02
6b5f1662-dbcd-4758-8ccb-9bbc0db8882d,Zachary Cardenas,31.0,,rosariokyle@estrada.com,001-164-996-4709x0632,United States,06/01/2021,4896.87
4682fdbf-bdb1-4e4f-a59e-9c71f5981446,Lance Parker,,F,annepruitt@norton-castro.org,346-876-3914,U.S.,07/11/2022,3786.04
bf1d04a9-5a0f-4b46-b13a-41e1633d7b24,Tammy Ferguson,23.0,Male,richardsonarthur@hawkins-rivera.info,+1-432-863-7620x91932,U.S.,03/24/2020,1544.86
5cc1a812-64ba-4924-951f-e02680ae411e,Russell Scott,26.0,F,nvargas@gmail.com,001-216-215-3350x7183,,09/12/2022,3144.46
e20ec0fe-0ab4-4fa6-a04a-087504413712,Samuel Montoya,24.0,M,brendanguyen@yahoo.com,556.555.2281x084,U.S.,07/11/2020,3769.65
1f80bcd9-9b92-4c92-b276-3d691ce6e3b9,Joshua Sanchez,38.0,,benjaminthomas@butler.com,(504)334-7166x33391,India,05/12/2021,1962.04
a3850e05-18fa-495e-ab2f-c9ddf35cc632,Steven Jones,,Female,larryacosta@hotmail.com,(011)221-8746,,08/09/2023,997.31
2cf554d3-f843-494b-ac86-6c57ec82eb3a,Ashley Fletcher,66.0,F,timothy24@hotmail.com,001-800-325-4475x11872,,09/14/2020,4028.46
956167fc-e27f-4cd9-9093-cdb3d6c03dbd,Andrea Martinez,24.0,Female,justinhunter@gonzalez.com,989-524-6953x0928,,07/21/2023,2710.97
fbe5ab24-c540-4dd3-afb8-c53468283e39,Dennis Mitchell,,F,herrerakayla@gmail.com,4680587962,United States,04/08/2023,3972.74
1243a42e-f179-4d6a-883b-42c7a62c00d8,Nicholas Foster,47.0,,craigjoseph@nunez.com,108.058.2317x955,,01/05/2022,3563.2
4ef792e0-45cc-4c6f-ba6b-51fc2d05c136,Colleen Peck,,Female,hchavez@bailey-webb.info,724-679-0429,U.S.,07/04/2023,1010.1
99a2fee6-265e-4f78-a870-ab0d25a85a76,Nicholas Bauer,39.0,Male,daniel58@gmail.com,(195)366-6347,United States,02/03/2025,1672.94
7112b5e7-516c-4510-8ffb-ab52e4ab4f69,Nicholas Long,30.0,M,xdavis@yahoo.com,447.468.0197x273,United States,01/14/2025,3715.9
4cdc29cf-21e1-42d2-89b7-bc195d6aa520,Karen Christensen,,F,thomaswyatt@jones-harvey.com,1292307190,U.S.,07/30/2020,3611.27
d8e76ed7-b58f-43b2-b090-0148e7904644,Tony Pierce,,F,cpatel@gmail.com,187-938-1379x504,India,06/02/2023,1351.15
028a07bf-5e4e-4ac5-84f0-dcba880160d5,Holly Riggs,,F,robertjenkins@wood.biz,(062)611-4404,IN,05/25/2020,3566.68
1e21a360-267f-413c-a3fc-03c0f50cc638,Karen Shelton,,,shawbrian@hotmail.com,(678)079-7761,,05/04/2022,1129.74
3c79f866-ccea-47b9-875c-392dd47e0779,Carolyn Frank,,Female,murphygerald@duke-koch.com,212.606.1488,USA,12/20/2022,3831.06
4aadee6f-0fc2-4927-8a2e-5a6f7c012cfa,Charles Williams,,,alvarezelizabeth@roberts.com,437-169-9984x1188,United States,01/26/2025,4155.2
c0358fcd-1d10-4599-bd7b-8cf6b2e88646,Jennifer Ashley,,Female,kathleenvaldez@yahoo.com,194-314-5760x017,IN,02/24/2023,253.44
76ce65e7-aa3d-4feb-abdc-61aa35f0f343,Michelle Taylor,77.0,Male,lperry@gmail.com,+1-615-364-0561x112,India,08/18/2020,3819.57
b2f2941c-36e5-42e7-a1f1-03fdd4b170f9,Victoria Blackwell,73.0,,tandrews@yahoo.com,001-557-864-9280x6667,United States,01/01/2021,2593.74
f57542a1-09f2-446e-8c5b-d1333b814ea6,Diane Davis,,M,markmartinez@guzman-holmes.biz,424.996.8247x63268,IN,06/17/2021,3892.28
477104cf-cedb-4f90-80d6-dd407a01994a,Joy Carter MD,75.0,Male,ross35@hotmail.com,0805381393,,06/10/2023,2358.25
d0649e28-5725-4318-8e33-50b59bad91af,Mark Adams,54.0,F,eric94@yahoo.com,512.922.5719,,05/19/2024,3853.14
ea6e3984-1867-4d64-87fc-889bd196482a,Michael Miller,,Female,millerkristen@smith.com,455-323-2069x49173,,05/28/2020,3056.03
3ab933f0-f40f-4b47-8268-0195cee67cd6,Michelle Parker,37.0,Male,nblake@yahoo.com,153.226.8090x3441,U.S.,12/11/2022,4926.81
9902ef38-0f4a-479e-998b-525576f8342e,Mr. Brian Henderson,,Male,johnbrandt@gmail.com,716.827.1099,U.S.,05/30/2024,4072.44
1360b256-2e70-422e-8eca-17feffadd36f,Lisa Leon,,F,jacksonmargaret@holmes.com,981.676.9264,IN,03/05/2020,2679.66
ae9ebf62-d726-46f1-b9d6-f3ae265a9c1b,Maria Harrington MD,,,drodgers@yahoo.com,6568295709,USA,12/13/2022,3375.11
23954eb8-5a78-4d5f-af86-a33b9d0dd2b1,Lauren Rodriguez,19.0,Female,marquezpamela@gmail.com,285-278-0936,India,08/02/2024,2709.27
242afe50-78bd-4333-9aa6-4f5b90b6be66,Michelle Vargas,,F,ngonzalez@carter.com,816.439.9192,India,01/13/2025,4453.49
f46b4627-6622-43c6-84ce-c047a9a13f9f,Adrian Nash,,,millerkyle@yahoo.com,903.885.0360,IN,01/02/2025,1030.73
e89ae06e-84db-48ad-9238-11d9f7087201,Rebecca Simpson,45.0,Male,phillip04@bradford-wilson.com,0640297976,United States,09/08/2022,2527.71
f3492b0e-6edb-4adc-936c-204a1d737d16,Julia Perry,,F,karen69@hotmail.com,1035405458,United States,12/17/2020,698.84
f0d3c27e-fd08-4726-8dd1-21e1650fd801,Kyle Harrell,,,millershawn@rodriguez.info,723-005-0554,India,07/16/2023,672.78
128f1365-946b-45f1-98c4-50ecec90e2a6,Kathy Alexander,,M,alicia75@hudson.biz,250-467-1420,India,09/09/2023,355.6
ad761ad5-0100-460a-b9f6-5c14b724d4c4,Brenda Navarro,71.0,F,rogersmatthew@hardin.biz,112.323.4373x8480,India,09/29/2021,835.11
9ad62c83-30e9-4302-9a07-5b7277951ff7,Kevin Brooks,80.0,Female,erinfarmer@schultz-miller.com,001-470-159-4939x238,U.S.,06/21/2024,1814.29
d3bde204-b575-455d-a797-1a8faf8db3db,Robert Whitney,,Female,vscott@gmail.com,575-137-1098x2335,United States,11/30/2023,751.59
f93e76bd-4bfe-47af-ad4d-bcb4f79bc6bf,Christopher Bell,,M,reneesmith@gmail.com,(789)399-4313,USA,02/03/2023,4170.27
508295bb-021e-435e-af07-ae986f3009e8,Vicki Chen,,M,brianna59@gmail.com,220.041.7039,United States,09/05/2024,4379.16
51d5cd92-3d42-4a8a-8c4d-a0aedc27a4a0,Matthew Baldwin,,M,wjackson@stafford.com,+1-427-153-5851x63969,India,06/10/2021,2248.72
865f575c-7575-4c6f-9fbe-6680cc6fa672,Melissa Lee,,Female,emily88@flynn.com,484.100.9251x6932,,03/12/2024,3934.0
9a3be22d-0781-434f-a02e-54f38e04176d,Scott Gutierrez,61.0,Female,michael77@yahoo.com,001-858-764-9586x4116,IN,03/10/2022,3551.32
d335cfe0-95dc-49b1-b6fc-a0a21f6152dc,Allison Howard,,Female,jimmyburke@gmail.com,425-751-0143,USA,12/06/2020,2564.86
9e6a4561-bc72-4198-b89c-621979ba8280,Elizabeth Davenport,80.0,F,brendaschaefer@montgomery.com,(598)207-9860x509,United States,11/29/2021,811.83
1b156987-523b-42bd-97c7-a01e99ad2b8b,James Brown,,Female,markmartinez@gmail.com,001-699-368-9446,India,08/05/2022,3783.49
57995649-7956-42a5-a382-d84a175f99b4,Jordan Lara,73.0,Female,laurenkoch@yahoo.com,892.467.5161,,11/23/2023,38.36
a9913de5-f857-4c85-b6e7-ba4651840c8c,Danielle Bullock,,Male,gkim@greer.info,079-562-9577x952,IN,07/20/2023,4894.46
61ceda30-56d4-4a59-a1e5-aa8c8035457c,Deanna Nixon,,F,amanda05@yahoo.com,(894)320-8814,United States,05/16/2020,4253.21
2e1f21b0-d354-47e7-88cc-266739c9b324,Thomas Noble,70.0,Male,watkinsangela@frank.net,001-330-820-7924x54289,USA,03/25/2024,2141.65
1cbdc7b4-2d8b-416a-8210-b583d84374d4,Lori Chapman,,F,sharonmoore@kaiser.com,(952)546-0899x7222,USA,12/05/2020,1716.56
17f4932b-9fff-4a5e-8636-875a42b4a6f2,Hector Morrison,,M,sullivanchase@yahoo.com,+1-123-158-0435x0065,USA,07/01/2023,3991.16
2fde3aaa-9fc4-4c20-ada6-37ca6891e6c2,Richard Velez,35.0,M,evan72@yahoo.com,001-308-837-1240x220,,05/23/2021,863.52
093b30a6-bf99-4d30-a4aa-37a4713e5637,George Duran,63.0,Male,williamsjaime@hotmail.com,077-120-5777x6417,U.S.,04/15/2023,3106.01
63b8ee1a-e0ac-45d3-b9ed-3d22b34af1de,Joseph Lowery,,M,adkinsjames@yahoo.com,(067)447-8586x8885,,06/01/2022,3804.32
2ff696c3-8038-4446-96d9-d93cdb42f7dc,Alejandro Thompson,42.0,Male,haroldmartin@gmail.com,001-725-503-2136,India,01/31/2025,2423.84
cffea2db-cece-46bb-85f4-f51e4cd77106,Cindy Perez,,,xcrawford@hotmail.com,(849)524-7507,,06/16/2021,2548.45
989480ff-56cb-4a59-a288-7e0dc3ab89ca,Sandra Adams,,M,martin20@hernandez.biz,001-566-512-9474x02071,United States,02/11/2025,2678.86
ab4bff24-5193-418e-bb3c-45c541027c9d,Chelsea Evans,,M,michael77@watkins.com,+1-963-143-7185x6452,IN,06/27/2021,2835.49
f2df60f4-1eb6-4625-8c58-bad01aa4b909,Robert Cox,20.0,,klang@parker.com,001-053-284-0230x378,USA,03/31/2022,3896.52
fdf11d4c-9a00-49a2-ba6a-27381c2e6bf5,Jose Macias,49.0,M,jared64@may.com,001-416-425-5562x88535,,12/01/2022,3927.71
b7c9c8fb-a35b-4298-a272-8b30aab9e84e,Anna Brown,,Female,natalie67@hotmail.com,364.456.1054x18898,India,12/18/2022,4410.7
cc78e6da-cf00-49ce-b6c3-224b71f9bf60,Stephen Gordon,76.0,M,josephibarra@scott-washington.com,(645)569-5251,India,09/05/2020,2853.02
b21ea987-3eeb-4d39-8278-76df839cb631,David Payne,,Female,madison34@smith.com,(250)265-0076x9948,United States,07/18/2022,2780.23
f06b4712-567b-4df6-baab-f232450d7989,Cameron Clay,80.0,Male,zgreen@hotmail.com,(918)996-3379,U.S.,07/12/2021,807.65
48850649-11e5-4f7d-8e1f-2520a6cb1760,Linda Jones,,Male,daniel19@hotmail.com,933-343-1636,India,05/03/2022,587.74
01e260ea-9bfc-447b-8faf-f8a3d3130885,Richard Diaz,,Female,karenmeyer@hotmail.com,+1-943-744-8243x352,USA,02/18/2024,4875.11
28b76997-af7b-4cfa-9ac5-0791026b7071,Dustin Smith,67.0,F,qflores@hotmail.com,481.159.6422x725,U.S.,11/08/2023,1822.79
d3a4c31b-1276-4fb9-ba69-9dda2d9247a7,Michael Vargas,55.0,F,wilsonsarah@olson.biz,463-434-5212,India,12/12/2020,58.59
9f6b8169-9458-4e0c-ab59-5029565fcff3,James Hutchinson,65.0,M,tracyperez@bailey.com,850.574.2040,USA,03/22/2021,2582.6
7078676a-d633-4a4a-b247-d9c77eff0f16,Tiffany Munoz,,M,kimberly78@fitzpatrick-jones.com,132-596-5734x986,USA,01/29/2022,1704.16
c4c10477-f478-46ab-869e-af51d31c3146,Michael Kennedy,34.0,F,greenphillip@gmail.com,(772)943-1295,,04/22/2020,4234.57
b7bc24b4-9800-46d7-a183-b7029325bd84,Russell Williams,52.0,,porterelizabeth@cohen-jones.org,+1-921-670-1671x9621,India,05/03/2024,1377.48
df29436c-185f-40f7-82ef-b8097b146a6f,Amy Thomas,,F,eatonnicholas@gmail.com,+1-390-037-7448x0341,USA,08/17/2024,2552.44
7763e1a7-5395-479d-9906-2bd2450705de,Patricia Skinner,,,xjensen@davis-jackson.com,2353831925,India,10/15/2021,1448.66
fccf2edb-8c98-4c2c-a232-558a8f4eaff3,Jordan Williams,73.0,Male,csmith@hotmail.com,3377968050,USA,12/10/2023,3917.47
804cea3a-4a0a-442b-8040-ce5e6e9e18f0,Michael Carter MD,36.0,,melvinstrickland@hotmail.com,(417)233-1527x950,India,05/11/2021,214.69
0f5c6725-182c-419e-a097-614176134a18,Jessica Castro,,,chad30@davis.org,001-136-395-5809x63493,USA,07/03/2023,1222.86
e6484fdf-ee07-45fa-879f-e0a78bff92a7,Scott Sanchez,,,carrie05@yahoo.com,001-646-484-4983x422,IN,01/09/2021,425.79
38a5cbac-a332-4578-a645-67389aa97704,Mark Boyer,,M,charleshendricks@gmail.com,262.785.5177,USA,03/31/2020,4831.66
0000f908-ca66-48e5-a62e-2a22e73bde90,David Flynn,38.0,M,vargasanna@hotmail.com,+1-026-765-7506x5245,USA,09/12/2023,760.53
613690d9-43ef-4102-aa84-ecf61aace7f6,Carmen Ryan,69.0,F,tara68@hotmail.com,001-277-558-5816,U.S.,12/18/2023,2663.29
6b50ddbe-3db3-4f9c-a8ed-d69ea382164c,Joseph Watson,46.0,M,bobby94@chapman-holmes.org,257-301-1628x93015,India,11/26/2024,2593.95
9ff6b0d0-6667-48d6-b88e-caedefe7afc7,Cory Richards,,M,jdavis@welch.com,310.166.8158x148,IN,11/02/2022,1908.73
c4b12a10-a870-424b-89b3-fffddfd6e3ea,Matthew Anderson,,Male,marycastillo@johnson.com,(444)022-2016x0663,India,12/27/2020,2165.74
d8d73c4c-2e20-4cb1-8289-d39544acc041,Barbara Maldonado,,,brandonreeves@gmail.com,+1-786-816-0952x610,IN,07/15/2023,2357.2
16d082a9-700b-4d94-a2e4-0f3bfe0d21ec,Jessica Simpson,29.0,Female,cday@hotmail.com,001-178-119-0449x67862,India,02/04/2024,1819.88
cb963450-652d-47aa-bf57-2ace909929d4,Jason Wells,50.0,,monroedebra@willis.info,697.201.4714x58608,U.S.,01/05/2024,4040.96
64c25f79-14b2-4939-9e55-25fab6954bc5,Joshua Jones,,M,james66@mcmillan-allen.com,+1-047-732-5376x601,United States,10/14/2024,2136.02
3f63a64a-4501-4f5d-8409-431a5be5180b,Clayton Williams,,M,andrew07@miller.com,001-096-462-8098x34360,U.S.,10/09/2023,2757.96
783158ce-ec30-496f-8a40-c7aa11f9b71a,Sabrina Henry,,Female,kaylahahn@gmail.com,(476)869-3714,USA,05/16/2020,2587.86
1797d6f0-6786-4838-84be-d95f1351d040,Gary Thompson,,Female,rachelromero@yahoo.com,001-751-135-2239x66333,United States,06/08/2020,3200.89
afaab308-61bb-40be-a9fe-20c059d0de7e,Matthew Harrison MD,26.0,Female,jstephenson@yahoo.com,519-927-0139,IN,02/23/2020,2851.28
47084a54-f60a-4622-acad-728b59652646,Brittany Ross,,M,tonyasmith@booth.biz,741-215-8212x324,U.S.,03/01/2020,3627.36
3e215c80-29b3-4453-a23c-7a86a2dc5b25,Thomas Lucas,80.0,M,elizabethford@gmail.com,937-717-7728,USA,10/03/2020,2418.87
abdca245-6fa2-4387-8372-d82d829139b9,Julia Jackson,,M,austinflores@benitez.com,3130006370,U.S.,07/06/2023,1843.67
699f7510-1f37-4d6b-a9c5-d3355cd89f74,Christina Oliver,,,jonathanpatel@bradshaw.net,008.178.1930,U.S.,07/08/2020,1208.63
deb30606-cd97-4f1f-89d0-1f18135b1952,Laura Smith,,F,xboyle@mullins-trevino.net,001-779-302-3453x42966,,11/20/2021,496.31
5132d7b0-3e70-4ff9-b4a0-cc0df4c7be56,Christina Nolan,37.0,,qyoung@hayes.org,(755)235-9914x60545,United States,09/03/2022,81.62
49cf81ad-1664-4ee0-98fe-da293bd2b295,Molly Gardner,,F,billythomas@norris.org,526-684-6584x23814,United States,09/05/2020,3054.52
d3f3cf74-c4ec-4ce1-8107-430e65fd4f56,Steven Braun,62.0,Female,lauren44@gmail.com,710.663.1566x573,United States,07/25/2023,3926.54
3543b86c-3f96-44f2-8c79-0f67b2d7d9e4,Melanie Lopez,,,gowens@osborn-brown.net,(652)189-9581,India,04/05/2023,3241.68
